time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2016-05-20T01:40:18.710Z,34.6112,69.3521,32.09,4,mb,,131,0.264,0.73,us,us10005ip5,2016-08-03T22:33:38.040Z,"18 km ENE of Kabul, Afghanistan",earthquake,7.9,6.7,0.163,11,reviewed,us,us
2016-04-28T17:32:42.170Z,35.8567,70.4691,91.29,4.2,mb,,89,1.269,1.13,us,us10005c7c,2016-07-08T02:49:27.040Z,"63 km NW of P?r?n, Afghanistan",earthquake,5.7,8.2,0.124,18,reviewed,us,us
2016-04-07T21:24:41.420Z,33.9561,69.4921,35,4,mb,,105,0.691,1.4,us,us20005g7m,2016-06-17T21:45:57.040Z,"27 km SSW of ?uk?mat? Azrah, Afghanistan",earthquake,6.2,2,0.144,13,reviewed,us,us
2016-03-04T22:55:48.520Z,35.5288,70.2435,89.48,4,mb,,91,1.393,0.97,us,us10004uub,2016-05-16T18:01:43.040Z,"62 km W of P?r?n, Afghanistan",earthquake,5.8,8.7,0.122,18,reviewed,us,us
2016-01-27T10:41:06.650Z,33.7119,68.7772,25.24,4.4,mb,,167,0.855,1.14,us,us20004v0x,2016-04-08T23:06:17.040Z,"32 km SSW of Baraki Barak, Afghanistan",earthquake,8.4,2.8,0.12,20,reviewed,us,us
2015-12-29T00:44:41.840Z,35.8427,68.2822,47.34,4,mb,,101,1.44,1.09,us,us10004a6f,2016-03-18T01:13:05.040Z,"19 km WSW of ?uk?mat? Dahanah-ye Gh?r?, Afghanistan",earthquake,4.5,19.7,0.231,5,reviewed,us,us
2015-12-28T04:53:54.010Z,35.9606,70.985,100.6,4.1,mb,,107,1.208,0.56,us,us10004a1f,2016-03-18T01:13:04.040Z,"60 km N of P?r?n, Afghanistan",earthquake,8.5,9.1,0.261,4,reviewed,us,us
2015-12-06T03:57:40.950Z,35.9912,69.7227,97.47,4.1,mb,,82,1.324,1.39,us,us100044d7,2016-03-02T03:36:34.040Z,"53 km E of Nahr?n, Afghanistan",earthquake,3.6,8.8,0.157,11,reviewed,us,us
2015-12-02T10:02:15.310Z,35.9493,69.2819,45.02,4.4,mb,,80,1.418,0.86,us,us100042nd,2016-02-25T22:33:05.040Z,"18 km SE of Nahr?n, Afghanistan",earthquake,6.4,10.2,0.155,12,reviewed,us,us
2015-11-20T09:26:08.430Z,34.3627,68.92,10.18,3.5,mb,,239,0.204,0.84,us,us10003zsx,2016-02-18T04:48:45.040Z,"6 km SE of Maydanshakhr, Afghanistan",earthquake,6.5,7.8,0.285,3,reviewed,us,us
2015-11-02T17:03:05.830Z,32.0564,69.5481,39.95,4.6,mb,,143,2.513,0.95,us,us200041cm,2016-01-30T02:11:03.040Z,"26 km S of Wana, Pakistan",earthquake,9.2,6.6,0.092,35,reviewed,us,us
2015-11-02T13:40:36.200Z,32.0869,69.5562,44.73,5,mb,,26,2.484,0.7,us,us200041b0,2016-11-10T21:58:18.815Z,"23 km S of Wana, Pakistan",earthquake,3.6,4.8,0.045,156,reviewed,us,us
2015-10-31T22:02:23.070Z,34.3967,68.9948,13.26,3.6,mb,,205,0.149,0.73,us,us2000418g,2016-01-30T02:10:59.040Z,"11 km E of Maydanshakhr, Afghanistan",earthquake,7.8,6.2,0.288,3,reviewed,us,us
2015-10-12T11:32:40.290Z,35.6427,69.974,112.3,4,mb,,90,1.338,0.77,us,us10003myp,2016-01-11T21:07:22.040Z,"55 km NE of B?z?rak, Afghanistan",earthquake,7.3,11.9,0.231,5,reviewed,us,us
2015-08-04T22:18:25.470Z,34.3883,70.1713,50.3,4.2,mb,,110,0.944,1.24,us,us10002xzk,2015-10-30T02:47:49.040Z,"26 km W of Jal?l?b?d, Afghanistan",earthquake,6.3,8,0.103,26,reviewed,us,us
2015-07-25T16:38:51.180Z,35.3898,69.7492,97.02,4.4,mb,,78,1.026,1.02,us,us2000303a,2015-10-22T20:04:59.040Z,"22 km ENE of B?z?rak, Afghanistan",earthquake,6.9,4.3,0.143,14,reviewed,us,us
2015-07-14T14:35:51.600Z,35.8708,70.9958,89.24,4.7,mb,,65,1.297,0.83,us,us20002xdw,2015-10-09T20:19:17.040Z,"50 km N of P?r?n, Afghanistan",earthquake,6.6,6.7,0.049,125,reviewed,us,us
2015-06-20T17:20:03.890Z,35.962,70.4685,96.96,4.2,mb,,86,1.164,1.19,us,us10002kin,2015-09-01T00:53:52.040Z,"72 km NW of P?r?n, Afghanistan",earthquake,5.9,6.5,0.159,12,reviewed,us,us
2015-06-14T23:51:14.700Z,35.1606,69.9989,123.25,4.1,mb,,114,1,0.84,us,us20002ptg,2015-08-20T00:43:58.040Z,"46 km NE of Tag?b, Afghanistan",earthquake,4.4,9.5,0.368,2,reviewed,us,us
2015-05-31T16:55:50.180Z,33.1388,71.4176,37.52,4.5,mb,,118,1.63,1.05,us,us20002ku4,2015-08-08T00:49:32.040Z,"23 km NNW of Kalabagh, Pakistan",earthquake,8.2,7.4,0.136,16,reviewed,us,us
2015-04-26T09:14:36.730Z,35.9811,68.8122,70.66,4.1,mb,,95,1.449,0.63,us,us200029c8,2015-07-03T00:23:42.040Z,"9 km ENE of Pul-e Khumr?, Afghanistan",earthquake,4.6,11.1,0.233,5,reviewed,us,us
2015-03-20T08:24:27.700Z,33.773,69.3536,10,4.2,mb,,127,0.808,1.17,us,us10001p3z,2015-06-09T21:29:59.040Z,"22 km NNE of Gardez, Afghanistan",earthquake,6.5,1.8,0.136,15,reviewed,us,us
