time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2008-12-09T02:46:32.720Z,30.342,67.555,10.0,5.2,mwc,149.0,93.7,,1.08,us,usp000gq7g,2022-05-02T20:13:44.969Z,"16 km S of Alik Ghund, Pakistan",earthquake,,,,,reviewed,us,gcmt
2008-12-08T04:22:56.000Z,29.181,67.555,10.0,4.0,mb,27.0,145.2,,1.03,us,usp000gq5q,2014-11-07T01:37:55.622Z,"30 km WNW of Bhag, Pakistan",earthquake,,,,7.0,reviewed,us,us
2008-12-06T19:18:31.990Z,30.532,67.357,10.0,3.3,mb,17.0,103.7,,1.02,us,usp000gq27,2014-11-07T01:37:54.837Z,"16 km WNW of Alik Ghund, Pakistan",earthquake,,,,1.0,reviewed,us,us
2008-12-02T12:56:57.740Z,30.044,67.879,10.0,3.8,mb,17.0,147.6,,1.32,us,usp000gptg,2014-11-07T01:37:52.400Z,"8 km SW of Harnai, Pakistan",earthquake,,,,2.0,reviewed,us,us
2008-12-01T04:08:40.780Z,30.419,67.532,10.0,3.4,mb,12.0,147.4,,1.09,us,usp000gpqz,2014-11-07T01:37:51.059Z,"7 km S of Alik Ghund, Pakistan",earthquake,,,,1.0,reviewed,us,us
2008-11-29T18:39:10.190Z,30.267,67.544,10.0,4.4,mb,31.0,147.5,,1.29,us,usp000gpp3,2014-11-07T01:37:48.992Z,"21 km SW of Ziarat, Pakistan",earthquake,,,,3.0,reviewed,us,us
2008-11-29T18:14:18.060Z,30.477,67.771,10.0,3.5,mb,16.0,147.3,,1.37,us,usp000gpp1,2014-11-07T01:37:48.988Z,"11 km NNE of Ziarat, Pakistan",earthquake,,,,2.0,reviewed,us,us
2008-11-28T02:53:13.230Z,30.31,67.294,10.0,3.8,mb,14.0,147.5,,1.32,us,usp000gpk6,2014-11-07T01:37:48.551Z,"29 km SW of Alik Ghund, Pakistan",earthquake,,,,2.0,reviewed,us,us
2008-11-22T13:47:06.010Z,30.477,67.398,10.0,3.7,mb,17.0,147.4,,1.33,us,usp000gp72,2014-11-07T01:37:46.643Z,"11 km W of Alik Ghund, Pakistan",earthquake,,,,2.0,reviewed,us,us
2008-11-20T10:08:09.740Z,30.424,67.406,10.8,4.7,mb,39.0,96.4,,0.91,us,usp000gp3g,2014-11-07T01:37:46.274Z,"13 km WSW of Alik Ghund, Pakistan",earthquake,,30.7,,11.0,reviewed,us,us
